Source,Target,Weight,Time
871,942,2,2011-11-09
871,7388,1,2011-12-23
1256,873,9,2011-12-13
2204,874,2,2012-04-29
1148,874,1,2012-04-27
874,2204,1,2012-04-29
874,1148,1,2012-04-27
1340,876,2,2012-09-06
7553,876,1,2012-09-10
1776,876,1,2012-08-07
7476,876,-10,2013-12-15
876,1340,2,2012-09-06
876,7553,1,2012-09-10
876,1776,1,2012-08-07
876,7476,-10,2014-01-08
1036,877,1,2013-05-08
877,1036,1,2013-05-08
5392,878,1,2012-08-15
878,5392,1,2012-08-15
883,879,1,2013-01-06
879,883,1,2013-01-06
7230,881,1,2014-09-18
7595,882,1,2013-04-30
1348,882,1,2012-11-24
882,1348,1,2012-11-24
1354,884,1,2013-01-19
884,1354,4,2013-01-19
1825,885,2,2012-12-28
1826,885,1,2013-01-02
885,886,2,2013-01-02
885,1825,2,2012-12-28
885,1826,1,2013-01-02
7595,886,2,2013-02-10
886,7595,2,2013-02-10
3237,887,1,2013-07-01
887,3237,1,2013-07-01
1886,888,1,2013-11-25
888,1886,1,2013-11-25
1032,890,1,2013-04-25
890,1032,1,2013-04-25
893,891,1,2013-05-18
891,893,1,2013-05-18
892,7375,-10,2013-05-20
1581,894,3,2013-09-14
894,1581,3,2013-09-14
980,895,2,2013-08-17
895,980,2,2013-08-17
1071,896,1,2014-01-13
896,1071,1,2014-01-13
1202,897,2,2015-07-11
2430,897,1,2015-07-19
2336,902,5,2014-11-23
1388,902,3,2014-12-31
7386,902,-1,2015-12-18
902,2336,3,2014-07-28
902,1388,2,2014-07-23
3419,905,10,2014-12-10
2336,905,-2,2014-12-09
905,3419,1,2014-12-10
905,2336,1,2014-12-09
7386,906,1,2015-12-17
3446,906,1,2015-10-29
2430,906,1,2015-07-10
2336,906,1,2015-06-01
906,7386,1,2015-12-19
906,3446,1,2015-10-29
906,2434,1,2015-10-23
906,2336,1,2015-06-26
906,7325,-1,2015-11-01
2336,907,9,2015-12-09
1960,909,1,2011-05-14
909,1960,1,2011-05-14
1449,911,1,2011-06-07
1914,911,1,2011-05-21
911,1449,1,2011-06-07
911,1914,1,2011-05-21
1623,912,1,2011-05-07
912,1623,1,2011-05-07
1142,913,5,2012-02-27
1622,913,1,2011-05-17
913,1622,1,2011-05-17
3097,915,3,2012-12-24
1104,915,1,2011-05-15
915,3097,1,2012-12-24
915,1407,1,2014-07-03
915,1104,1,2011-05-15
1115,917,1,2011-01-22
917,1115,1,2011-01-22
1509,918,1,2012-05-31
920,918,1,2011-05-19
918,1509,1,2012-05-31
918,920,1,2011-05-19
2542,920,1,2011-05-30
920,2542,1,2011-05-30
1210,921,1,2011-05-28
921,1210,1,2011-05-28
7508,922,5,2011-05-22
922,7508,1,2011-05-22
2573,923,2,2011-06-08
923,2573,1,2011-06-08
2069,926,1,2011-06-15
1244,926,1,2011-06-01
926,2069,1,2011-06-15
926,1244,1,2011-06-01
7564,927,3,2011-06-04
927,2021,2,2011-06-07
927,7564,2,2011-06-04
1126,930,6,2011-06-16
930,1126,6,2011-06-16
3774,931,3,2011-06-11
931,3774,3,2011-06-11
932,2075,2,2011-08-05
934,933,1,2011-07-04
933,934,1,2011-07-04
933,7579,-2,2012-06-20
2394,934,1,2013-10-29
934,2394,1,2013-10-29
1275,936,5,2011-06-29
1466,936,3,2011-06-24
936,1275,5,2011-06-29
936,1466,3,2011-06-24
1352,937,2,2013-01-11
1029,937,2,2013-01-04
1129,937,1,2013-01-05
1342,937,1,2012-12-21
7512,937,1,2012-10-06
7594,937,-10,2013-01-11
937,1352,1,2013-01-11
937,1129,1,2013-01-05
937,1029,1,2013-01-04
937,1342,1,2012-12-21
937,7512,1,2012-10-06
937,7594,-5,2013-01-11
937,7551,-5,2012-12-30
7550,938,1,2011-07-02
938,7550,1,2011-07-02
7603,939,1,2011-10-12
939,7603,1,2012-02-25
1457,940,1,2011-09-06
2726,940,1,2011-08-01
1133,940,1,2011-07-20
940,1457,1,2011-09-06
940,2726,1,2011-08-01
940,1133,1,2011-07-20
7562,941,8,2012-09-06
2948,941,1,2012-06-15
941,2948,1,2012-06-15
1304,943,2,2012-02-03
2149,943,1,2011-12-14
943,1304,2,2012-02-03
943,2149,1,2011-12-13
7565,944,3,2011-10-31
944,7565,3,2011-10-31
945,1479,1,2011-11-28
1746,946,2,2012-02-18
1741,946,1,2012-02-12
946,1741,1,2012-02-12
946,1746,1,2012-02-07
2161,947,2,2012-01-18
947,2161,2,2012-01-18
1799,952,3,2012-09-25
952,1799,3,2012-09-25
2336,953,2,2015-07-21
953,1390,2,2016-01-09
953,2336,1,2015-07-29
1383,954,1,2014-01-29
954,1383,1,2014-01-29
2218,956,1,2012-07-11
956,2218,1,2012-07-11
1026,957,5,2012-04-23
957,1026,3,2012-04-23
3162,958,1,2013-03-21
7504,958,1,2012-04-25
958,3162,1,2013-03-21
958,7504,1,2012-04-25
7565,961,1,2012-07-22
961,7565,1,2012-07-22
966,962,2,2012-11-06
2292,962,1,2012-12-06
962,966,1,2012-11-06
3055,966,1,2012-11-08
966,3055,1,2012-11-08
967,7581,-5,2013-01-18
7595,969,2,2013-02-10
969,2214,2,2013-02-03
969,7595,1,2013-02-10
1194,972,1,2013-07-05
3178,972,1,2013-04-30
972,1194,1,2013-07-05
1159,973,-1,2013-04-21
1563,975,3,2013-05-14
975,1563,4,2013-05-14
2359,979,4,2013-05-27
979,2359,2,2013-05-27
979,1528,1,2013-09-07
979,1176,1,2013-05-15
979,1954,1,2013-05-08
979,7550,-3,2013-12-14
980,7512,-10,2014-07-02
2398,982,1,2013-11-27
3291,982,1,2013-08-20
982,2398,1,2013-11-27
982,3291,1,2013-08-20
1188,984,2,2014-07-29
2426,984,1,2014-10-26
984,2426,1,2014-10-26
984,1188,1,2014-07-29
7596,988,1,2011-06-05
988,7596,-10,2011-06-06
7582,990,1,2011-04-21
2457,990,1,2011-04-20
2458,990,1,2011-04-20
990,2457,1,2011-04-20
990,2458,1,2011-04-20
1095,992,2,2011-05-03
1098,992,2,2011-05-03
992,1095,2,2011-05-03
992,1098,1,2011-05-03
1420,993,1,2011-05-04
993,1420,1,2011-05-04
1261,994,1,2011-06-11
1251,994,1,2011-06-07
5342,994,-3,2012-10-31
994,1261,1,2011-06-11
994,1251,1,2011-06-07
995,1210,-4,2011-06-12
1615,996,3,2011-05-05
996,1615,1,2011-05-05
2010,1004,3,2011-06-03
1004,2010,1,2011-06-03
7564,1006,3,2011-06-04
1011,1006,2,2011-06-04
1671,1006,2,2011-06-04
1006,7564,3,2011-06-04
1006,1011,2,2011-06-04
1006,1671,2,2011-06-04
1297,1008,1,2012-01-08
1008,7600,1,2012-12-19
1008,1297,1,2012-01-08
3405,1009,1,2014-09-30
1009,3405,1,2014-09-30
2115,1010,2,2011-08-21
2110,1010,2,2011-07-29
1010,2115,2,2011-08-21
1010,2110,2,2011-07-29
2098,1012,2,2011-08-09
2730,1012,1,2011-08-17
1689,1012,1,2011-06-17
2600,1012,1,2011-06-15
1257,1012,1,2011-06-10
1012,2098,1,2011-08-16
1012,2730,1,2011-08-16
1012,1689,1,2011-06-17
1012,1257,1,2011-06-10
1012,2600,1,2011-06-10
1013,1015,2,2011-06-08
1259,1014,2,2011-06-08
1014,1259,2,2011-06-08
2370,1016,1,2013-06-07
1366,1016,1,2013-04-14
1016,2370,1,2013-06-07
1016,1366,1,2013-04-14
1448,1017,1,2011-06-22
1017,1448,1,2011-06-22
7583,1020,2,2012-05-26
1769,1020,1,2012-05-26
1020,7583,-1,2012-05-29
2027,1021,1,2011-06-28
1021,2027,1,2011-06-28
7603,1022,1,2011-11-10
1022,7603,1,2011-11-10
7565,1023,3,2011-11-15
1023,7565,3,2011-11-15
1024,7575,-10,2013-12-04
2158,1026,1,2011-12-30
1026,7388,2,2012-02-01
1026,2158,2,2012-02-01
7577,1030,2,2012-02-28
1030,7577,3,2012-02-28
2201,1034,1,2012-04-19
7554,1035,1,2013-02-18
1487,1035,1,2012-04-19
1035,1487,1,2012-05-02
1036,7515,-10,2013-05-28
1329,1037,5,2012-06-12
7416,1037,2,2012-06-07
1037,7416,2,2012-06-11
1511,1038,2,2012-07-22
1038,1511,2,2012-07-22
1038,5342,1,2012-07-09
1038,7458,-10,2012-06-21
1039,7603,6,2012-07-02
2982,1040,1,2012-08-13
1164,1040,1,2012-08-11
1040,2982,1,2012-08-13
1040,1164,1,2012-08-11
3157,1041,1,2013-03-15
1041,3157,1,2013-03-15
7595,1045,3,2013-02-22
1045,7595,3,2013-02-22
7426,1046,1,2012-09-15
1046,7426,1,2012-09-15
1811,1048,2,2012-11-22
1048,1811,2,2012-11-22
7443,1049,1,2012-11-18
1052,1049,1,2012-11-18
1049,1052,1,2012-11-18
1868,1050,2,2013-08-04
1050,1868,1,2013-08-04
1173,1051,1,2012-11-16
1051,1173,1,2012-11-16
1052,1062,1,2013-04-25
1063,1053,1,2013-04-13
1815,1053,1,2012-12-29
2285,1053,1,2012-11-28
1053,1063,1,2013-04-13
1053,1815,1,2012-12-24
1053,2285,1,2012-11-28
2357,1059,1,2013-05-02
1153,1059,1,2013-03-02
1059,2357,1,2013-05-02
1059,1153,1,2013-03-02
7514,1062,5,2013-04-30
1062,7514,10,2013-04-30
1062,1176,1,2013-04-18
2225,1063,1,2013-04-11
1063,2225,1,2013-04-11
2393,1066,2,2013-10-15
1881,1066,1,2013-10-18
3263,1066,1,2013-06-27
1066,1881,1,2013-10-18
1066,2393,1,2013-10-15
1066,3263,1,2013-06-27
1071,1195,1,2014-01-19
1072,2336,3,2014-07-01
1073,2413,1,2015-04-27
1208,1074,2,2015-12-07
7386,1074,2,2015-07-23
1074,1075,6,2015-08-27
1074,1208,5,2015-12-03
1074,1396,2,2015-06-26
1074,3445,1,2015-10-23
1074,1904,1,2015-05-12
1521,1078,3,2013-04-11
1908,1078,1,2011-03-30
1078,1521,3,2013-04-11
1078,1908,1,2011-03-30
1405,1079,1,2011-05-10
1079,1405,1,2011-05-10
1095,1083,1,2011-05-01
1083,1095,1,2011-05-01
1083,1927,1,2011-04-28
1443,1084,2,2011-06-14
2489,1084,1,2011-05-23
1084,1443,2,2011-06-15
1084,2489,1,2011-05-23
2689,1086,1,2011-06-24
1086,2689,1,2011-06-24
2470,1090,1,2011-04-29
1090,2470,1,2011-04-29
7504,1094,2,2012-04-24
1696,1096,2,2011-06-19
1096,1696,1,2011-06-19
7371,1098,1,2011-05-03
1098,7589,1,2011-05-07
1098,7371,1,2011-05-03
2081,1103,2,2011-06-29
1103,2081,1,2011-06-21
2513,1104,1,2011-05-30
2516,1104,1,2011-05-17
1104,2513,1,2011-05-30
1104,2516,1,2011-05-17
7564,1105,3,2011-06-04
1635,1105,1,2011-05-17
2510,1105,1,2011-05-16
1105,7564,1,2011-06-04
1105,1635,1,2011-05-17
1106,1107,1,2011-05-29
1109,1110,4,2011-08-07
7498,1112,3,2011-06-07
7564,1112,3,2011-06-04
1112,7498,3,2011-06-07
1112,7564,3,2011-06-04
7564,1114,3,2011-06-05
1114,7564,3,2011-06-05
1692,1115,2,2011-06-16
2020,1115,1,2011-06-05
1115,1692,2,2011-06-16
1115,2020,2,2011-06-05
7564,1116,3,2011-06-06
1116,7564,3,2011-06-06
7564,1118,2,2011-06-08
1118,7564,3,2011-06-09
7564,1119,2,2011-06-09
1119,7564,2,2011-06-09
1267,1120,1,2011-06-12
1120,7439,1,2011-06-12
1120,1267,1,2011-06-12
2095,1123,1,2011-06-28
2063,1123,1,2011-06-28
1123,2095,2,2011-06-28
1123,2063,2,2011-06-28
7374,1124,2,2011-06-15
1124,7374,2,2011-06-15
1128,7603,1,2011-12-04
2351,1129,1,2013-04-15
1440,1129,1,2011-07-11
1129,2351,1,2013-04-15
1129,1440,1,2011-07-11
7550,1130,1,2011-07-07
1130,7550,1,2011-07-07
2202,1134,2,2012-05-16
3428,1134,1,2015-06-16
1134,2202,2,2012-05-15
1134,7580,-5,2012-10-10
1134,7603,-10,2012-09-05
1134,7400,-10,2012-07-14
1134,7562,-10,2012-07-14
1135,3184,1,2013-04-05
1308,1140,1,2012-03-30
7603,1140,1,2012-02-06
1140,1308,1,2012-03-30
1140,7603,1,2012-02-06
1142,1141,5,2012-02-27
1141,1142,5,2012-02-27
7562,1143,5,2012-03-06
3254,1147,1,2013-07-21
1147,3254,1,2013-07-21
1760,1148,1,2012-04-16
1148,1760,1,2012-04-16
1500,1149,1,2012-04-22
1149,1500,1,2012-04-22
7600,1153,1,2012-06-03
1153,7600,1,2012-06-03
1153,7411,-10,2012-08-20
3008,1154,1,2012-09-24
1154,3008,1,2012-09-24
7595,1157,2,2013-02-03
7527,1157,1,2012-08-26
1157,7595,1,2013-02-03
1157,7527,1,2012-08-26
7603,1158,5,2012-07-02
1158,7603,-10,2012-09-06
1159,7528,-5,2012-10-07
1159,3774,-10,2013-04-18
1159,7602,-10,2013-03-29
1159,7601,-10,2013-03-29
1159,7599,-10,2013-03-29
1159,7598,-10,2013-03-29
1159,7604,-10,2013-04-04
1159,7586,-10,2012-10-31
2230,1161,1,2012-07-16
1161,2230,1,2012-07-16
2251,1166,2,2012-09-11
1795,1166,1,2012-09-10
1166,1795,1,2012-09-10
1166,2251,1,2012-09-19
1347,1169,2,2012-11-13
1169,1347,2,2012-11-13
7595,1171,1,2013-04-09
1171,7595,-1,2013-04-02
7337,1173,1,2012-11-15
3168,1175,2,2013-03-24
1175,3168,1,2013-03-24
3133,1176,2,2013-03-09
3178,1176,1,2013-04-30
6166,1176,1,2013-04-20
1614,1176,1,2013-02-22
1537,1182,1,2013-03-25
1182,1537,1,2013-03-25
7525,1186,1,2013-04-15
1186,7525,1,2013-04-15
7541,1187,1,2013-04-11
3199,1187,1,2013-04-11
1367,1187,1,2013-04-10
1187,3199,1,2013-04-11
1187,1367,1,2013-04-10
1187,7541,-10,2013-05-25
1189,3255,1,2013-06-27
7512,1190,1,2013-06-03
1190,7512,1,2013-06-03
1878,1192,1,2013-09-09
1192,1878,1,2013-09-09
1192,1691,1,2013-07-10
3315,1194,1,2013-11-09
3311,1194,1,2013-10-27
7531,1194,1,2013-08-30
1869,1194,1,2013-07-06
1194,3311,1,2013-10-26
1194,7531,1,2013-08-30
1194,1869,1,2013-07-06
2391,1196,1,2013-09-20
1196,2391,1,2013-09-20
3384,1200,4,2014-06-01
1586,1201,2,2014-05-08
1201,1586,1,2014-05-08
1202,2336,1,2015-07-11
7163,1204,5,2014-08-22
2336,1205,3,2014-10-18
3369,1205,1,2014-09-22
1212,2444,1,2011-03-27
1615,1218,1,2011-05-27
1218,2608,1,2011-06-09
1221,7552,7,2012-08-19
1221,7603,-10,2012-09-04
2000,1222,1,2011-06-01
7550,1222,1,2011-04-28
1222,2000,1,2011-06-01
1222,7550,1,2011-04-26
1224,3516,2,2011-05-01
2477,1226,1,2011-07-05
1618,1226,1,2011-05-07
1226,1618,1,2011-05-07
1226,2477,1,2011-05-01
1227,7552,3,2011-05-05
1227,7401,-10,2011-07-14
2504,1232,2,2011-05-14
1936,1232,1,2011-05-05
1232,1643,3,2011-05-25
1232,2504,1,2011-05-14
1232,1936,1,2011-05-05
1701,1235,1,2011-06-25
2691,1235,1,2011-06-24
2588,1235,1,2011-06-05
2013,1235,1,2011-06-04
5342,1235,-5,2012-11-05
1235,1701,1,2011-06-25
1235,2691,1,2011-06-24
1235,2588,1,2011-06-05
1235,2013,1,2011-06-03
7564,1237,3,2011-06-04
1237,7564,2,2011-06-05
1641,1240,4,2011-10-17
1240,1641,2,2011-10-17
1241,2563,1,2011-06-03
1243,7508,-10,2011-05-27
7564,1246,5,2011-06-10
1246,7564,5,2011-06-10
3774,1247,2,2011-06-01
1247,3774,3,2011-06-01
1250,1248,1,2011-06-03
1248,1250,1,2011-06-03
7498,1249,1,2011-06-09
7564,1249,-10,2011-06-20
1249,7498,1,2011-06-09
1249,7564,-1,2011-06-12
1467,1250,3,2011-06-24
1665,1250,1,2011-06-04
1250,1467,3,2011-06-24
1250,1665,1,2011-06-04
1257,1251,1,2011-06-13
1251,1257,1,2011-06-16
1811,1252,2,2012-11-23
2074,1252,1,2011-06-21
1252,1811,5,2012-11-24
7564,1254,3,2011-06-03
1254,7564,3,2011-06-03
1638,1255,1,2011-06-09
2587,1257,1,2011-06-08
2032,1257,1,2011-06-08
1257,2587,1,2011-06-08
1257,2032,1,2011-06-08
7564,1260,3,2011-06-07
1260,7564,3,2011-06-09
1710,1261,1,2011-07-21
2712,1261,1,2011-07-18
1261,1710,1,2011-07-21
1261,2712,1,2011-07-18
7603,1264,1,2011-08-04
1264,7603,1,2011-08-04
2674,1269,1,2011-06-21
2085,1269,1,2011-06-21
1269,2085,2,2011-06-21
1269,2674,1,2011-06-21
1921,1270,1,2011-02-26
1270,1921,1,2011-02-26
1695,1273,1,2011-06-28
1273,1695,1,2011-06-27
1762,1276,1,2012-06-26
1276,1762,1,2012-06-26
2146,1289,1,2012-02-27
1289,2146,1,2012-02-27
2139,1292,-1,2012-01-03
1745,1293,3,2012-02-12
1293,1745,3,2012-02-07
1501,1298,1,2012-07-26
1298,1501,2,2012-07-26
3225,1302,1,2013-05-03
1302,3225,1,2013-05-03
1326,1308,1,2012-06-24
1308,1326,1,2012-06-24
1492,1313,2,2012-03-25
1313,1492,2,2012-03-25
2888,1314,1,2012-03-31
1314,2888,1,2012-03-30
2177,1318,1,2012-04-14
1500,1320,1,2012-04-18
1760,1320,1,2012-04-17
1320,1500,1,2012-04-17
1320,1760,1,2012-04-17
1783,1322,1,2012-07-17
1322,1783,1,2012-07-17
7595,1323,4,2013-01-23
1323,7595,2,2012-12-14
1323,1485,1,2012-11-13
1328,1326,1,2012-05-29
1326,1328,3,2012-05-29
5342,1328,-5,2012-11-20
7416,1329,5,2012-06-12
2248,1332,2,2012-08-28
2235,1332,1,2012-08-02
1332,2248,1,2012-08-28
1332,2235,1,2012-08-02
1530,1335,1,2012-11-02
1808,1335,1,2012-11-01
1335,1530,1,2012-11-02
1335,1808,1,2012-11-01
6014,1341,1,2013-03-13
3041,1345,5,2012-11-08
1349,1348,1,2012-12-06
1348,1349,1,2012-12-06
2292,1349,1,2012-12-08
1349,2292,1,2012-12-06
1544,1355,2,2013-05-03
1798,1355,2,2013-01-25
1355,1798,2,2013-01-24
7394,1358,2,2013-04-11
1557,1364,2,2013-04-06
1364,1557,1,2013-04-06
3133,1366,3,2013-04-14
1366,3133,3,2013-04-14
2349,1367,1,2013-04-14
1367,2349,2,2013-04-14
2390,1370,1,2013-09-10
1370,2390,1,2013-09-10
1575,1372,1,2013-05-15
1372,1575,1,2013-05-15
7435,1380,1,2013-11-09
1380,7435,1,2013-11-09
1380,7346,-1,2013-11-10
1831,1383,1,2014-01-31
1383,1831,1,2014-01-31
1691,1384,5,2014-02-21
1387,1386,2,2014-08-28
1386,1387,3,2014-08-28
1386,7393,1,2014-08-27
1902,1388,2,2014-11-20
1393,1388,2,2014-11-11
7273,1388,1,2014-11-16
7198,1388,1,2014-08-17
2336,1388,-5,2014-10-08
1388,2336,4,2014-12-31
1388,7385,3,2014-12-31
1388,1902,3,2014-12-31
1388,1393,3,2014-12-31
1388,7273,-1,2014-12-31
3388,1389,5,2014-07-01
1389,3388,1,2014-06-30
2336,1390,1,2015-12-13
2336,1393,2,2014-11-11
1393,2336,1,2014-11-11
3428,1397,4,2015-06-15
7552,1400,1,2011-04-04
1400,7552,1,2011-04-04
7552,1401,2,2011-02-27
2527,1401,1,2011-05-26
7327,1401,1,2011-02-16
5342,1401,-5,2012-11-05
1401,7552,2,2011-02-27
1402,2635,1,2011-06-13
1409,2597,1,2011-06-08
1624,1419,1,2011-05-05
1419,1624,1,2011-05-07
1981,1423,1,2011-05-25
1423,1981,1,2011-05-25
1596,1425,1,2014-09-17
1696,1427,1,2011-07-04
1427,1696,1,2011-07-04
2528,1428,1,2011-05-21
1428,2528,1,2011-05-21
1661,1431,2,2011-06-02
1431,1661,2,2011-06-02
1657,1433,1,2011-06-03
1921,1433,1,2011-06-02
7373,1433,1,2011-06-02
1433,1657,1,2011-06-03
1433,1921,1,2011-06-02
1433,7373,1,2011-06-02
1626,1435,2,2011-06-03
1435,1626,2,2011-06-03
7564,1436,3,2011-06-04
1436,7564,3,2011-06-04
7564,1437,1,2011-06-09
1437,1451,1,2011-06-13
1437,7564,1,2011-06-09
7564,1438,3,2011-06-08
1438,7564,3,2011-06-08
7564,1441,3,2011-06-05
1441,7564,1,2011-06-10
7564,1444,3,2011-06-07
1444,7564,7,2011-06-07
1605,1448,1,2011-07-02
1448,1605,1,2011-06-22
7603,1449,1,2011-08-22
1449,7603,1,2011-08-22
1450,2050,1,2011-06-14
2644,1451,1,2011-06-14
1963,1451,1,2011-06-08
1451,2644,1,2011-06-14
7570,1452,4,2011-06-08
1452,7570,4,2011-06-08
7564,1455,1,2011-06-09
1455,7564,8,2011-06-09
1456,7603,-1,2013-01-24
1477,1457,1,2011-09-07
1457,1477,1,2011-09-16
1458,2141,1,2012-02-17
2073,1461,2,2011-06-29
1461,2073,2,2011-06-29
7374,1462,2,2011-06-16
2084,1462,1,2011-06-20
7550,1462,1,2011-06-18
1462,7374,5,2011-06-16
1462,2084,1,2011-06-20
1462,7550,1,2011-06-18
2083,1463,1,2011-06-22
1463,2083,1,2011-06-20
2676,1464,1,2011-07-05
1464,2676,1,2011-07-05
7603,1471,1,2011-08-03
1472,1471,1,2011-07-31
1471,7603,1,2011-08-03
1471,1472,1,2011-07-31
7603,1473,1,2011-08-10
1473,7603,1,2011-08-10
7603,1475,1,2011-09-09
1475,7603,1,2011-09-09
1721,1476,1,2011-09-03
1476,1721,1,2011-09-03
2757,1477,1,2011-09-11
1477,2757,1,2011-09-10
2131,1479,2,2011-11-18
7603,1479,1,2011-11-15
1479,2131,2,2011-11-18
1479,7603,1,2011-11-15
1483,1482,1,2011-12-23
1482,1483,1,2011-12-23
2821,1484,1,2012-01-01
1484,2821,1,2012-01-01
1631,1486,3,2012-11-10
1486,1631,3,2012-11-06
3278,1490,1,2013-07-27
1490,3278,1,2013-07-27
1544,1491,1,2013-05-02
1491,1544,1,2013-05-02
1760,1497,1,2012-04-14
1497,1760,1,2012-04-14
1760,1498,1,2012-04-16
1498,1760,3,2012-04-16
7416,1508,1,2012-06-05
1508,7416,1,2012-06-05
1779,1516,1,2012-07-22
1516,1779,1,2012-07-22
1518,7586,-10,2012-10-31
1522,7537,-10,2012-10-16
1522,7506,-10,2012-10-16
7590,1524,1,2012-10-14
1524,7590,-10,2012-10-14
3133,1528,1,2013-02-26
1528,3133,1,2013-02-26
1856,1536,1,2013-05-02
1536,1856,1,2013-05-02
7595,1541,1,2013-02-18
1541,7595,1,2013-02-18
1856,1544,1,2013-05-01
1544,1856,1,2013-05-01
3266,1549,1,2013-07-03
1556,1549,1,2013-04-20
1549,1556,2,2013-04-20
1549,3266,1,2013-07-03
7597,1568,1,2013-08-07
1568,7597,-10,2013-08-14
1568,7595,-10,2013-05-07
6369,1572,4,2013-05-12
1572,6369,4,2013-05-12
1581,7420,-10,2013-09-22
7436,1588,1,2013-12-17
1588,7436,1,2013-12-17
1590,2429,1,2015-06-18
1592,2361,1,2014-04-30
2336,1598,1,2015-02-21
2054,1603,1,2011-06-10
1603,2054,1,2011-06-10
1916,1607,2,2011-04-09
1607,1916,1,2011-04-09
7552,1611,3,2011-04-26
7550,1611,1,2011-04-18
5342,1611,-5,2013-03-02
1611,7552,3,2011-04-26
1611,7550,1,2011-04-18
1615,1918,1,2011-05-05
2487,1621,1,2011-05-04
1621,2487,1,2011-05-04
2540,1622,1,2011-05-27
1622,2540,1,2011-05-27
2193,1624,1,2012-04-01
1624,2193,1,2012-04-01
2067,1625,1,2011-06-12
1625,2067,1,2011-06-12
1625,7552,1,2011-05-14
1950,1629,1,2011-05-10
7413,1629,1,2011-05-10
1949,1629,1,2011-05-10
1629,1950,1,2011-05-10
1629,7413,1,2011-05-10
1629,1949,1,2011-05-10
1629,7371,1,2011-05-10
1633,7327,1,2011-05-13
1967,1636,1,2011-05-18
1636,1967,1,2011-05-18
2655,1638,-10,2011-08-29
7592,1646,-1,2012-01-31
2298,1649,1,2012-12-16
1649,2298,1,2012-12-16
1649,2964,1,2012-07-13
7564,1650,3,2011-06-09
1650,7564,3,2011-06-09
2627,1653,1,2011-06-12
1653,2627,1,2011-06-12
1658,1654,1,2011-06-02
7546,1654,1,2011-06-01
1654,1658,1,2011-06-02
1654,7546,-10,2011-06-25
3774,1655,1,2011-06-04
2089,1656,1,2011-06-22
1656,2089,1,2011-06-22
2011,1657,1,2011-06-03
1657,2011,1,2011-06-03
1999,1658,1,2011-06-01
1658,1999,1,2011-06-01
1661,7564,2,2011-06-06
7564,1663,3,2011-06-03
1663,7564,3,2011-06-03
1665,7564,1,2011-06-06
2506,1666,2,2011-06-19
7564,1670,3,2011-06-07
1670,7564,3,2011-06-07
7564,1672,3,2011-06-04
1672,7564,3,2011-06-04
2032,1675,2,2011-06-08
1675,2032,1,2011-06-08
1978,1679,1,2011-06-08
2045,1680,1,2011-06-11
7564,1681,3,2011-06-09
1681,7564,9,2011-06-09
1683,7524,-10,2011-06-09
3774,1684,2,2011-07-18
1684,3774,1,2011-06-10
2662,1686,1,2011-06-17
2621,1686,1,2011-06-11
1686,2662,1,2011-06-17
1686,2621,1,2011-06-11
7598,1691,10,2013-07-19
7599,1691,-10,2013-07-19
7601,1691,-10,2013-07-19
7602,1691,-10,2013-07-19
7595,1691,-10,2013-03-22
1691,5342,2,2013-01-28
1691,7509,-10,2013-04-03
1691,7601,-10,2013-03-27
1691,7599,-10,2013-03-27
1691,7598,-10,2013-03-27
1691,7604,-10,2013-03-27
1691,7602,-10,2013-03-26
1691,7595,-10,2013-03-18
1691,7574,-10,2013-02-12
1691,7600,-10,2013-02-07
2101,1694,1,2011-07-24
1694,2101,1,2011-07-24
1694,7451,-10,2011-07-25
2655,1697,1,2011-06-20
1697,7564,1,2011-06-20
1697,2655,1,2011-06-20
2666,1698,2,2011-06-19
2082,1698,1,2011-06-19
1698,2666,1,2011-06-19
1698,2082,1,2011-06-19
2671,1700,1,2011-06-23
1700,2671,1,2011-06-21
7373,1701,1,2011-06-22
1701,7373,1,2011-06-25
1703,2088,1,2011-06-22
2692,1704,2,2011-06-24
1704,2692,1,2011-06-24
2089,1705,1,2011-06-22
1705,2089,1,2011-06-22
7603,1709,1,2011-11-10
1709,7603,1,2011-11-10
2716,1710,1,2011-07-22
1710,2716,1,2011-07-22
2735,1716,1,2011-08-12
1716,2735,1,2011-08-12
7603,1723,3,2012-05-24
2769,1726,1,2011-10-10
1726,2769,1,2011-10-10
1740,7389,2,2012-05-22
1740,1778,1,2012-06-09
1786,1741,1,2012-07-24
1741,1786,1,2012-07-24
1760,7566,-10,2012-04-14
2897,1761,2,2012-04-14
1761,2897,1,2012-04-14
2940,1764,1,2012-06-03
1764,2940,1,2012-06-03
7512,1766,1,2012-04-21
1766,7512,1,2012-04-21
7553,1769,1,2012-07-12
2908,1769,1,2012-05-10
1769,7553,2,2012-07-18
1769,2203,2,2012-05-02
7565,1775,2,2012-06-06
1775,7565,1,2012-06-06
7416,1778,1,2012-06-11
1778,7416,-10,2012-06-11
2245,1781,1,2012-08-17
1781,2245,1,2012-08-17
5342,1789,1,2012-08-21
1789,5342,1,2012-08-21
5342,1790,1,2012-08-23
1790,5342,1,2012-08-23
7595,1792,1,2013-04-10
1792,7595,1,2013-04-10
2090,1804,1,2012-10-15
3030,1804,1,2012-10-14
1804,2090,1,2012-10-15
1804,3030,1,2012-10-10
7595,1811,1,2012-11-23
3079,1811,-10,2013-01-19
1811,7595,1,2012-11-23
2336,1820,1,2015-07-01
3267,1826,1,2013-07-13
7554,1830,1,2013-02-18
1830,7554,-10,2013-03-11
